"REF_DATE","GEO","DGUID","Sector","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2000-09","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","37.45","","","","2"
"2000-10","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","32.60","","","","2"
"2000-11","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","32.58","","","","2"
"2000-12","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","31.54","","","","2"
"2001-01","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","32.32","","","","2"
"2001-02","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","41.68","","","","2"
"2001-03","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","41.39","","","","2"
"2001-04","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","43.93","","","","2"
"2001-05","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","49.56","","","","2"
"2001-06","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","56.83","","","","2"
"2001-07","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","62.11","","","","2"
"2001-08","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","55.36","","","","2"
"2001-09","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","47.48","","","","2"
"2001-10","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","45.27","","","","2"
"2001-11","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","35.80","","","","2"
"2001-12","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","33.77","","","","2"
"2002-01","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","33.55","","","","2"
"2002-02","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","32.38","","","","2"
"2002-03","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","32.23","","","","2"
"2002-04","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","34.16","","","","2"
"2002-05","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","42.08","","","","2"
"2002-06","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","50.98","","","","2"
"2002-07","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","58.18","","","","2"
"2002-08","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","47.28","","","","2"
"2002-09","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","43.41","","","","2"
"2002-10","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","35.63","","","","2"
"2002-11","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","35.13","","","","2"
"2002-12","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","35.01","","","","2"
"2003-01","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","34.43","","","","2"
"2003-02","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","38.82","","","","2"
"2003-03","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","38.88","","","","2"
"2003-04","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","41.90","","","","2"
"2003-05","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","43.66","","","","2"
"2003-06","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","52.93","","","","2"
"2003-07","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","51.88","","","","2"
"2003-08","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","57.69","","","","2"
"2003-09","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","47.73","","","","2"
"2003-10","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","43.06","","","","2"
"2003-11","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","38.51","","","","2"
"2003-12","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","38.07","","","","2"
"2004-01","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","37.33","","","","2"
"2004-02","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","37.82","","","","2"
"2004-03","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","38.19","","","","2"
"2004-04","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","40.16","","","","2"
"2004-05","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","43.01","","","","2"
"2004-06","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","47.88","","","","2"
"2004-07","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","54.67","","","","2"
"2004-08","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","52.49","","","","2"
"2004-09","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","52.44","","","","2"
"2004-10","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","43.74","","","","2"
"2004-11","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","40.95","","","","2"
"2004-12","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","39.30","","","","2"
"2005-01","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","39.04","","","","2"
"2005-02","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","38.60","","","","2"
"2005-03","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","38.90","","","","2"
"2005-04","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","42.63","","","","2"
"2005-05","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","49.01","","","","2"
"2005-06","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","60.24","","","","2"
"2005-07","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","67.15","","","","2"
"2005-08","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","55.36","","","","2"
"2005-09","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","57.50","","","","2"
"2005-10","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","48.23","","","","2"
"2005-11","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","48.05","","","","2"
"2005-12","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","47.01","","","","2"
"2006-01","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","47.42","","","","2"
"2006-02","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","47.26","","","","2"
"2006-03","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","47.84","","","","2"
"2006-04","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","52.87","","","","2"
"2006-05","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","55.60","","","","2"
"2006-06","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","62.34","","","","2"
"2006-07","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","69.82","","","","2"
"2006-08","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","56.14","","","","2"
"2006-09","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","57.22","","","","2"
"2006-10","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","46.82","","","","2"
"2006-11","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","44.45","","","","2"
"2006-12","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","43.86","","","","2"
"2007-01","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","43.45","","","","2"
"2007-02","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","43.35","","","","2"
"2007-03","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","44.17","","","","2"
"2007-04","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","46.61","","","","2"
"2007-05","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","55.08","","","","2"
"2007-06","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","70.35","","","","2"
"2007-07","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","65.44","","","","2"
"2007-08","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","59.96","","","","2"
"2007-09","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","59.87","","","","2"
"2007-10","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","49.91","","","","2"
"2007-11","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","43.99","","","","2"
"2007-12","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","42.48","","","","2"
"2008-01","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","42.28","","","","2"
"2008-02","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","42.89","","","","2"
"2008-03","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","41.14","","","","2"
"2008-04","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","46.16","","","","2"
"2008-05","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","53.15","","","","2"
"2008-06","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","62.02","","","","2"
"2008-07","Manitoba","2016A000246","Residential","Sales unit price","Cents per cubic metre","56","units","0","v47779","6.4.4","67.01","","","","2"
