"REF_DATE","GEO","DGUID","Primary heating system and type of energy","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","Newfoundland and Labrador","2016A000210","Natural gas heating stove","Percent","239","units","0","v95637363","2.13","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","Natural gas heating stove","Percent","239","units","0","v95637363","2.13","","F","","","0"
"2017","Newfoundland and Labrador","2016A000210","Natural gas heating stove","Percent","239","units","0","v95637363","2.13","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","Natural gas heating stove","Percent","239","units","0","v95637363","2.13","","F","","","0"
"2021","Newfoundland and Labrador","2016A000210","Natural gas heating stove","Percent","239","units","0","v95637363","2.13","","F","","","0"
"2013","Newfoundland and Labrador","2016A000210","Oil heating stove","Percent","239","units","0","v95637364","2.14","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","Oil heating stove","Percent","239","units","0","v95637364","2.14","","F","","","0"
"2017","Newfoundland and Labrador","2016A000210","Oil heating stove","Percent","239","units","0","v95637364","2.14","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","Oil heating stove","Percent","239","units","0","v95637364","2.14","","F","","","0"
"2021","Newfoundland and Labrador","2016A000210","Oil heating stove","Percent","239","units","0","v95637364","2.14","","F","","","0"
"2013","Newfoundland and Labrador","2016A000210","Wood heating stove","Percent","239","units","0","v95637365","2.15","97","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Wood heating stove","Percent","239","units","0","v95637365","2.15","90","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Wood heating stove","Percent","239","units","0","v95637365","2.15","95","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Wood heating stove","Percent","239","units","0","v95637365","2.15","100","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Wood heating stove","Percent","239","units","0","v95637365","2.15","","F","","","0"
"2013","Newfoundland and Labrador","2016A000210","Propane heating stove","Percent","239","units","0","v95637368","2.18","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","Propane heating stove","Percent","239","units","0","v95637368","2.18","","F","","","0"
"2017","Newfoundland and Labrador","2016A000210","Propane heating stove","Percent","239","units","0","v95637368","2.18","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","Propane heating stove","Percent","239","units","0","v95637368","2.18","","F","","","0"
"2021","Newfoundland and Labrador","2016A000210","Propane heating stove","Percent","239","units","0","v95637368","2.18","","F","","","0"
"2013","Newfoundland and Labrador","2016A000210","Other fuel heating stove","Percent","239","units","0","v95637369","2.19","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","Other fuel heating stove","Percent","239","units","0","v95637369","2.19","","F","","","0"
"2017","Newfoundland and Labrador","2016A000210","Other fuel heating stove","Percent","239","units","0","v95637369","2.19","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","Other fuel heating stove","Percent","239","units","0","v95637369","2.19","","F","","","0"
"2021","Newfoundland and Labrador","2016A000210","Other fuel heating stove","Percent","239","units","0","v95637369","2.19","","F","","","0"
"2013","Newfoundland and Labrador","2016A000210","Boiler with hot water or steam radiators","Percent","239","units","0","v95637370","2.20","6","E","","","0"
"2015","Newfoundland and Labrador","2016A000210","Boiler with hot water or steam radiators","Percent","239","units","0","v95637370","2.20","7","E","","","0"
"2017","Newfoundland and Labrador","2016A000210","Boiler with hot water or steam radiators","Percent","239","units","0","v95637370","2.20","4","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","Boiler with hot water or steam radiators","Percent","239","units","0","v95637370","2.20","5","E","","","0"
"2021","Newfoundland and Labrador","2016A000210","Boiler with hot water or steam radiators","Percent","239","units","0","v95637370","2.20","7","E","","","0"
"2013","Newfoundland and Labrador","2016A000210","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637371","2.21","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637371","2.21","","F","","","0"
"2017","Newfoundland and Labrador","2016A000210","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637371","2.21","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637371","2.21","","F","","","0"
"2021","Newfoundland and Labrador","2016A000210","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637371","2.21","","F","","","0"
"2013","Newfoundland and Labrador","2016A000210","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637372","2.22","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637372","2.22","","F","","","0"
"2017","Newfoundland and Labrador","2016A000210","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637372","2.22","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637372","2.22","","F","","","0"
"2021","Newfoundland and Labrador","2016A000210","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637372","2.22","","F","","","0"
"2013","Newfoundland and Labrador","2016A000210","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637373","2.23","73","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637373","2.23","84","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637373","2.23","67","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637373","2.23","76","E","","","0"
"2021","Newfoundland and Labrador","2016A000210","Oil boiler with hot water or steam radiators","Percent","239","units","0","v95637373","2.23","80","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637374","2.24","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637374","2.24","","F","","","0"
"2017","Newfoundland and Labrador","2016A000210","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637374","2.24","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637374","2.24","","F","","","0"
"2021","Newfoundland and Labrador","2016A000210","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637374","2.24","","F","","","0"
"2013","Newfoundland and Labrador","2016A000210","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637377","2.27","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637377","2.27","","F","","","0"
"2017","Newfoundland and Labrador","2016A000210","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637377","2.27","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637377","2.27","","F","","","0"
"2021","Newfoundland and Labrador","2016A000210","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637377","2.27","","F","","","0"
"2013","Newfoundland and Labrador","2016A000210","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637378","2.28","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637378","2.28","","F","","","0"
"2017","Newfoundland and Labrador","2016A000210","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637378","2.28","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637378","2.28","","F","","","0"
"2021","Newfoundland and Labrador","2016A000210","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637378","2.28","","F","","","0"
"2013","Newfoundland and Labrador","2016A000210","Electric radiant heating","Percent","239","units","0","v95637379","2.29","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","Electric radiant heating","Percent","239","units","0","v95637379","2.29","","F","","","0"
"2017","Newfoundland and Labrador","2016A000210","Electric radiant heating","Percent","239","units","0","v95637379","2.29","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","Electric radiant heating","Percent","239","units","0","v95637379","2.29","5","E","","","0"
"2021","Newfoundland and Labrador","2016A000210","Electric radiant heating","Percent","239","units","0","v95637379","2.29","4","E","","","0"
"2013","Newfoundland and Labrador","2016A000210","Heat pump","Percent","239","units","0","v95637380","2.30","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","Heat pump","Percent","239","units","0","v95637380","2.30","","F","","","0"
"2017","Newfoundland and Labrador","2016A000210","Heat pump","Percent","239","units","0","v95637380","2.30","8","E","","","0"
"2019","Newfoundland and Labrador","2016A000210","Heat pump","Percent","239","units","0","v95637380","2.30","9","E","","","0"
"2021","Newfoundland and Labrador","2016A000210","Heat pump","Percent","239","units","0","v95637380","2.30","10","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Other type of heating system","Percent","239","units","0","v95637381","2.31","","F","","","0"
"2015","Newfoundland and Labrador","2016A000210","Other type of heating system","Percent","239","units","0","v95637381","2.31","","F","","","0"
"2017","Newfoundland and Labrador","2016A000210","Other type of heating system","Percent","239","units","0","v95637381","2.31","","F","","","0"
"2019","Newfoundland and Labrador","2016A000210","Other type of heating system","Percent","239","units","0","v95637381","2.31","6","E","","","0"
"2021","Newfoundland and Labrador","2016A000210","Other type of heating system","Percent","239","units","0","v95637381","2.31","4","E","","","0"
"2013","Prince Edward Island","2016A000211","All primary heating systems","Percent","239","units","0","v107791221","3.40","91","","","","0"
"2015","Prince Edward Island","2016A000211","All primary heating systems","Percent","239","units","0","v107791221","3.40","87","","","","0"
"2017","Prince Edward Island","2016A000211","All primary heating systems","Percent","239","units","0","v107791221","3.40","91","","","","0"
"2019","Prince Edward Island","2016A000211","All primary heating systems","Percent","239","units","0","v107791221","3.40","78","","","","0"
"2021","Prince Edward Island","2016A000211","All primary heating systems","Percent","239","units","0","v107791221","3.40","73","","","","0"
"2013","Prince Edward Island","2016A000211","Electricity","Percent","239","units","0","v107791222","3.41","14","E","","","0"
"2015","Prince Edward Island","2016A000211","Electricity","Percent","239","units","0","v107791222","3.41","16","E","","","0"
"2017","Prince Edward Island","2016A000211","Electricity","Percent","239","units","0","v107791222","3.41","13","E","","","0"
"2019","Prince Edward Island","2016A000211","Electricity","Percent","239","units","0","v107791222","3.41","17","","","","0"
"2021","Prince Edward Island","2016A000211","Electricity","Percent","239","units","0","v107791222","3.41","22","","","","0"
"2013","Prince Edward Island","2016A000211","Natural gas","Percent","239","units","0","v107791223","3.42","","F","","","0"
"2015","Prince Edward Island","2016A000211","Natural gas","Percent","239","units","0","v107791223","3.42","","F","","","0"
"2017","Prince Edward Island","2016A000211","Natural gas","Percent","239","units","0","v107791223","3.42","","F","","","0"
"2019","Prince Edward Island","2016A000211","Natural gas","Percent","239","units","0","v107791223","3.42","","F","","","0"
"2021","Prince Edward Island","2016A000211","Natural gas","Percent","239","units","0","v107791223","3.42","","F","","","0"
"2013","Prince Edward Island","2016A000211","Oil","Percent","239","units","0","v107791224","3.43","65","","","","0"
